domain,dimension,type,group,grpCode,indicator,indCode,date,populationTotal,GNIperCap,value,boundary,ratio
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2011,949716571,48012.49902537036,2.4730317532438733,NA,0.9752696824675613
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2012,955856204,48282.11024640278,2.3991693133294376,NA,0.9760083068667056
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2013,961696955,48687.25563889269,2.326717867197843,NA,0.9767328213280215
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2014,967212295,49355.85797660067,2.2542962381131986,NA,0.977457037618868
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2015,972645584,50120.12831099806,2.1826074881512056,NA,0.978173925118488
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2016,978008481,50743.73914607929,2.115324696396513,NA,0.9788467530360349
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2017,983025465,51802.57436094083,2.047496799922726,0,0.9795250320007728
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2018,987648019,52714.7752477123,1.978633776630474,NA,0.9802136622336952
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2019,991919609,53406.20584477222,1.9111965950881145,NA,0.9808880340491188
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2020,994517332,50621.91037823265,1.845349409263676,NA,0.9815465059073633
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2021,995837004,53459.615942198536,1.7824098922168048,NA,0.9821759010778319
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2022,997601771,54609.15050842628,1.7240982684695183,NA,0.9827590173153048
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2000,3106874362,17140.667342915134,39.31293234206692,NA,0.6068706765793308
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2001,3147345703,17283.330877200082,39.319371979129606,NA,0.606806280208704
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2002,3187834256,17416.680692490623,39.29297203355724,NA,0.6070702796644276
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2003,3228391076,17658.316172354902,39.26254271089004,NA,0.6073745728910996
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2004,3269189857,18189.75233340712,39.1550806993221,NA,0.608449193006779
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2005,3310183500,18589.064584007105,39.04029304505479,NA,0.6095970695494521
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2006,3351236628,19093.633142663035,38.91658132954296,NA,0.6108341867045705
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2007,3392526466,19583.397706067968,38.76808913818705,NA,0.6123191086181294
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2008,3434876646,19640.163229240527,38.60102125218408,NA,0.6139897874781591
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2009,3478301287,18929.624104755232,38.41875114668829,NA,0.6158124885331171
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2010,3522427332,19436.85139764196,38.23393866125006,NA,0.6176606133874994
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2011,3567860672,19733.84644838837,38.048199248612576,NA,0.6195180075138742
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2012,3614012067,19882.734079546903,37.833291702853366,NA,0.6216670829714663
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2013,3660572929,20044.533254294252,37.64947896792118,NA,0.6235052103207882
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2014,3707520953,20255.09830210746,37.4757792375292,NA,0.625242207624708
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2015,3753981981,20428.622225354786,37.29803814391806,NA,0.6270196185608193
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2016,3800117560,20597.888985097263,37.14883031682655,NA,0.6285116968317346
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2017,3846427812,20932.065164018644,37.00568922002557,0,0.6299431077997443
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2018,3892633363,21236.91959360604,36.87285355829445,NA,0.6312714644170555
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2019,3938252720,21446.43173249228,36.76082761424928,NA,0.6323917238575072
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2020,3981745176,20300.952913900743,36.69581567943532,NA,0.6330418432056468
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2021,4022349653,21159.8107205758,36.66407858322589,NA,0.6333592141677411
social,water,national aggregate,World,WLD,drinkingH2O,WA1,2022,4061989045,21527.829858278696,36.6379297173765,NA,0.633620702826235
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2000,2025716919,2486.8632270620433,85.86842099819711,NA,0.1413157900180289
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2001,2066826178,2566.962759679945,85.00252495410155,NA,0.14997475045898453
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2002,2108355137,2633.2290368417125,84.08932629316989,NA,0.1591067370683011
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2003,2149827294,2753.753591352539,83.17456903884914,NA,0.16825430961150858
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2004,2191364325,2904.468903073545,81.75703117134832,NA,0.18242968828651684
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2005,2232660965,3054.663111628475,80.47982872188595,NA,0.19520171278114049
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2006,2273323951,3234.6572448519933,79.19957293476946,NA,0.20800427065230537
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2007,2313898410,3410.4207119574808,77.86579282185436,NA,0.22134207178145643
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2008,2354405948,3494.364854150077,76.52438690384975,NA,0.23475613096150255
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2009,2395212515,3653.9866407856007,75.19089727070963,NA,0.24809102729290372
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2010,2437185085,3856.5562005249703,73.86186107131839,NA,0.26138138928681615
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2011,2479945134,3992.973815987764,72.52443903120083,NA,0.27475560968799173
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2012,2523111583,4135.440946776579,71.18960748266886,NA,0.2881039251733114
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2013,2566756006,4319.93701987026,69.85824795598826,NA,0.3014175204401174
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2014,2610395060,4541.527542291532,68.50488495779246,NA,0.31495115042207544
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2015,2654080404,4759.986748302866,67.15179634253224,NA,0.3284820365746776
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2016,2699103202,4965.370691619974,65.79655024670654,NA,0.3420344975329346
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2017,2744639872,5198.870825564547,64.48957844805724,0,0.35510421551942756
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2018,2789234139,5426.52687378534,63.229982997757425,NA,0.3677001700224258
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2019,2833251965,5588.548589423963,61.98569692152025,NA,0.3801430307847975
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2020,2877270629,5281.435276961947,60.75473214609305,NA,0.3924526785390695
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2021,2919388351,5524.204243343167,59.564338636068946,NA,0.4043566136393105
social,water,national aggregate,Bottom-40,B40,sanitation,WA2,2022,2959734990,5799.136966265341,58.44616591145376,NA,0.4155383408854624
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2000,2430214080,7789.552898021705,72.20129635922198,NA,0.27798703640778016
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2001,2449633983,7992.08088723415,71.88681253171293,NA,0.28113187468287065
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2002,2468326997,8244.744065299968,71.35955162209818,NA,0.28640448377901817
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2003,2486611321,8608.639900163098,70.07571700998368,NA,0.2992428299001632
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2004,2504878737,9194.604428333312,68.63604848740974,NA,0.3136395151259026
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2005,2523261598,9737.77386694342,67.1288614439519,NA,0.32871138556048096
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2006,2541391775,10481.609044046008,65.55082449182265,NA,0.3444917550817735
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2007,2559588050,11326.000188380662,63.91777786509179,NA,0.3608222213490821
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2008,2578816022,11904.107433399238,62.22329872804082,NA,0.37776701271959184
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2009,2599133237,11889.650094575858,60.42641693285452,NA,0.3957358306714548
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2010,2619727412,12592.006020681398,58.564038114921686,NA,0.41435961885078315
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2011,2640308451,13186.847001527176,56.65402126885667,NA,0.4334597873114333
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2012,2662262640,13783.606920015462,54.66448961015778,NA,0.4533551038984222
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2013,2685841709,14248.02786516206,52.615872079418,NA,0.47384127920582003
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2014,2709496951,14721.699607335542,50.51028883173488,NA,0.49489711168265116
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2015,2731890650,15110.805635637353,48.35499420158784,NA,0.5164500579841216
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2016,2752378242,15517.172597643135,46.1675336597298,NA,0.538324663402702
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2017,2771876668,16146.060775853604,43.94765475579808,0,0.5605234524420193
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2018,2789329956,16719.893389721994,41.697342063466294,NA,0.5830265793653371
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2019,2804189898,17228.992750958587,39.47438238930709,NA,0.6052561761069292
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2020,2816295528,16920.565146767476,38.390758173408,NA,0.61609241826592
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2021,2824620223,18050.298245749153,37.39343597964294,NA,0.6260656402035706
social,water,national aggregate,Middle-40,M40,sanitation,WA2,2022,2830782884,18565.407746309567,36.47211779884393,NA,0.6352788220115607
social,water,national aggregate,Top-20,T20,sanitation,WA2,2000,922252574,42852.47101455112,7.827104245266,NA,0.92172895754734
social,water,national aggregate,Top-20,T20,sanitation,WA2,2001,928706263,43176.925201236496,7.739043830587775,NA,0.9226095616941222
social,water,national aggregate,Top-20,T20,sanitation,WA2,2002,935296307,43398.63919685054,7.653503612204361,NA,0.9234649638779564
social,water,national aggregate,Top-20,T20,sanitation,WA2,2003,942122788,44125.49867071128,7.557824120943707,NA,0.924421758790563
social,water,national aggregate,Top-20,T20,sanitation,WA2,2004,949160670,45360.31205676695,7.444679381347882,NA,0.9255532061865211
social,water,national aggregate,Top-20,T20,sanitation,WA2,2005,956671960,46339.739089575065,7.340524959312404,NA,0.926594750406876
social,water,national aggregate,Top-20,T20,sanitation,WA2,2006,965007677,47361.48911793336,7.237398680507681,NA,0.9276260131949232
social,water,national aggregate,Top-20,T20,sanitation,WA2,2007,974345115,48139.00266712716,7.125096128590485,NA,0.9287490387140952
social,water,national aggregate,Top-20,T20,sanitation,WA2,2008,983914324,47830.143229568035,7.0101997669415965,NA,0.9298980023305841
social,water,national aggregate,Top-20,T20,sanitation,WA2,2009,992744916,45933.1415427743,6.8901267668496615,NA,0.9310987323315034
social,water,national aggregate,Top-20,T20,sanitation,WA2,2010,1000328899,47152.79166464184,6.7715405356283185,NA,0.9322845946437168
social,water,national aggregate,Top-20,T20,sanitation,WA2,2011,1007273592,47986.54308915962,6.657327849619847,NA,0.9334267215038016
social,water,national aggregate,Top-20,T20,sanitation,WA2,2012,1014215427,48321.12846211396,6.536809354566444,NA,0.9346319064543356
social,water,national aggregate,Top-20,T20,sanitation,WA2,2013,1020902378,48746.868015185006,6.417699800542039,NA,0.9358230019945796
social,water,national aggregate,Top-20,T20,sanitation,WA2,2014,1027306478,49446.43630483054,6.279109109255401,NA,0.937208908907446
social,water,national aggregate,Top-20,T20,sanitation,WA2,2015,1033609731,50247.24322459355,6.158855423218682,NA,0.9384114457678132
social,water,national aggregate,Top-20,T20,sanitation,WA2,2016,1039880970,50866.160519470584,6.041207956353702,NA,0.939587920436463
social,water,national aggregate,Top-20,T20,sanitation,WA2,2017,1045991731,51829.88864026748,5.932814561359436,0,0.9406718543864057
social,water,national aggregate,Top-20,T20,sanitation,WA2,2018,1051831448,52689.38926899402,5.8365718007414245,NA,0.9416342819925858
social,water,national aggregate,Top-20,T20,sanitation,WA2,2019,1057352256,53312.12183438301,5.747511684395562,NA,0.9425248831560444
social,water,national aggregate,Top-20,T20,sanitation,WA2,2020,1060561711,50618.97870022755,5.68678029745908,NA,0.9431321970254092
social,water,national aggregate,Top-20,T20,sanitation,WA2,2021,1062182828,53358.02419762599,5.645149710717945,NA,0.9435485028928206
social,water,national aggregate,Top-20,T20,sanitation,WA2,2022,1064679936,54607.022115445485,5.6207660998916404,NA,0.9437923390010836
social,water,national aggregate,World,WLD,sanitation,WA2,2000,5378183573,11804.871082894484,66.31017376532745,NA,0.33689826234672554
social,water,national aggregate,World,WLD,sanitation,WA2,2001,5445166424,11933.853725933806,65.9243617552961,NA,0.340756382447039
social,water,national aggregate,World,WLD,sanitation,WA2,2002,5511978441,12063.380509890856,65.41882707697982,NA,0.34581172923020176
social,water,national aggregate,World,WLD,sanitation,WA2,2003,5578561403,12350.50919369416,64.56546809164163,NA,0.3543453190835837
social,water,national aggregate,World,WLD,sanitation,WA2,2004,5645403732,12833.509574782594,63.441098944622766,NA,0.36558901055377235
social,water,national aggregate,World,WLD,sanitation,WA2,2005,5712594523,13255.43177532767,62.33425516598346,NA,0.37665744834016546
social,water,national aggregate,World,WLD,sanitation,WA2,2006,5779723403,13788.80853587095,61.18298972131089,NA,0.3881701027868911
social,water,national aggregate,World,WLD,sanitation,WA2,2007,5847831575,14327.578148314524,59.974199447890086,NA,0.40025800552109914
social,water,national aggregate,World,WLD,sanitation,WA2,2008,5917136294,14531.76251892094,58.73269265611348,NA,0.4126730734388652
social,water,national aggregate,World,WLD,sanitation,WA2,2009,5987090668,14239.762973180745,57.45605740645689,NA,0.42543942593543105
social,water,national aggregate,World,WLD,sanitation,WA2,2010,6057241396,14784.79375539475,56.1659322465892,NA,0.438340677534108
social,water,national aggregate,World,WLD,sanitation,WA2,2011,6127527177,15186.432389837946,54.85842194364377,NA,0.4514157805635623
social,water,national aggregate,World,WLD,sanitation,WA2,2012,6199589650,15507.122255672495,53.516491134747234,NA,0.46483508865252765
social,water,national aggregate,World,WLD,sanitation,WA2,2013,6273500093,15800.10581172948,52.15251796181698,NA,0.47847482038183015
