domain,dimension,type,group,indicator,date,populationTotal,GNIperCap,value,boundary
social,energy,global doughnut,World,energyAccess,2009,6840172498,13303.153428987966,16.803206356375725,0
social,energy,global doughnut,World,energyAccess,2010,6927291704,13796.6417931423,16.223395738771387,0
social,energy,global doughnut,World,energyAccess,2011,7014617158,14181.534053313428,15.170371392676373,0
social,energy,global doughnut,World,energyAccess,2012,7102957187,14457.278813069255,14.748080165853324,0
social,energy,global doughnut,World,energyAccess,2013,7191631788,14719.598108524537,13.98892057248635,0
social,energy,global doughnut,World,energyAccess,2014,7279857340,15050.324979535386,13.508042273256962,0
social,energy,global doughnut,World,energyAccess,2015,7367243918,15354.313495222154,12.791876673710531,0
social,energy,global doughnut,World,energyAccess,2016,7453927854,15641.917922024915,11.62971877927167,0
social,energy,global doughnut,World,energyAccess,2017,7540109842,16060.191327793138,10.809917269054026,0
social,energy,global doughnut,World,energyAccess,2018,7623892512,16431.285562868605,9.944689819519835,0
social,energy,global doughnut,World,energyAccess,2019,7704868157,16713.676317093705,9.64454631478516,0
social,energy,global doughnut,World,energyAccess,2020,7780698402,16015.845882759748,9.368784068942006,0
social,energy,global doughnut,World,energyAccess,2021,7848869118,16837.8414884704,8.439088574747217,0
social,energy,global doughnut,World,energyAccess,2022,7914502913,17254.434027524196,8.512055624269635,0
social,energy,global doughnut,World,energyIndoor,2000,6059636363,10995.064076359731,50.486803507296536,0
social,energy,global doughnut,World,energyIndoor,2001,6140556991,11119.218177339028,49.96021951394507,0
social,energy,global doughnut,World,energyIndoor,2002,6221347760,11251.646282915188,49.33688370577439,0
social,energy,global doughnut,World,energyIndoor,2003,6301969508,11517.900151430173,48.74044990745772,0
social,energy,global doughnut,World,energyIndoor,2004,6382917596,11954.07328403658,48.031584069145175,0
social,energy,global doughnut,World,energyIndoor,2005,6464462213,12337.921041801268,47.41795311843832,0
social,energy,global doughnut,World,energyIndoor,2006,6546811954,12826.403135234004,46.59013495162931,0
social,energy,global doughnut,World,energyIndoor,2007,6630423926,13326.074341537082,45.7000031600619,0
social,energy,global doughnut,World,energyIndoor,2008,6723973980,13493.178374759696,44.73234742951816,0
social,energy,global doughnut,World,energyIndoor,2009,6810196769,13245.0673765452,43.64813347316807,0
social,energy,global doughnut,World,energyIndoor,2010,6897051001,13735.872982316125,42.52656509338171,0
social,energy,global doughnut,World,energyIndoor,2011,6984541543,14134.512799263854,41.320567209761094,0
social,energy,global doughnut,World,energyIndoor,2012,7072965910,14398.861508332566,40.0682373913421,0
social,energy,global doughnut,World,energyIndoor,2013,7160921122,14666.829557024015,38.664930082014386,0
social,energy,global doughnut,World,energyIndoor,2014,7248343339,15003.039713478607,37.323891561257625,0
social,energy,global doughnut,World,energyIndoor,2015,7335421683,15307.715206437491,35.92028347999336,0
social,energy,global doughnut,World,energyIndoor,2016,7422073680,15594.750729076615,34.39502505908834,0
social,energy,global doughnut,World,energyIndoor,2017,7508239546,16005.589424543265,32.94149776330937,0
social,energy,global doughnut,World,energyIndoor,2018,7592021166,16375.405709334487,31.38047021266695,0
social,energy,global doughnut,World,energyIndoor,2019,7673020251,16662.76382687212,29.94034485974537,0
social,energy,global doughnut,World,energyIndoor,2020,7748843247,15976.41413216238,28.495148214720373,0
social,energy,global doughnut,World,energyIndoor,2021,7816988333,16792.819840009444,27.200249803858824,0
social,energy,global doughnut,World,energyIndoor,2022,7882640616,17211.5157629073,25.91591485379853,0
social,energy,national aggregate,Bottom-40,energyAccess,2000,2390496925,2590.9974391428664,49.27181623925327,NA
social,energy,national aggregate,Bottom-40,energyAccess,2001,2441157194,2663.2031090486253,48.10960995267231,NA
social,energy,national aggregate,Bottom-40,energyAccess,2002,2492714585,2731.9750022323224,47.330394259196744,NA
social,energy,national aggregate,Bottom-40,energyAccess,2003,2544324485,2846.256099720923,45.03121804654565,NA
social,energy,national aggregate,Bottom-40,energyAccess,2004,2595669620,2992.2508778064066,45.12565598117221,NA
social,energy,national aggregate,Bottom-40,energyAccess,2005,2646943702,3139.9579892205297,42.89405697809586,NA
social,energy,national aggregate,Bottom-40,energyAccess,2006,2698319942,3312.081416215672,41.963395087638574,NA
social,energy,national aggregate,Bottom-40,energyAccess,2007,2749859301,3481.6419270781485,39.96385776899063,NA
social,energy,national aggregate,Bottom-40,energyAccess,2008,2810086898,3550.327833144699,38.73130359066925,NA
social,energy,national aggregate,Bottom-40,energyAccess,2009,2862628786,3690.6612219346785,37.92269819210153,NA
social,energy,national aggregate,Bottom-40,energyAccess,2010,2916557172,3860.087593058656,36.80893734244274,NA
social,energy,national aggregate,Bottom-40,energyAccess,2011,2971219398,4025.339575358574,34.31594248147138,NA
social,energy,national aggregate,Bottom-40,energyAccess,2012,3025496765,4118.907239318242,33.37417181650828,NA
social,energy,national aggregate,Bottom-40,energyAccess,2013,3078734496,4261.941562979554,31.60550079203712,NA
social,energy,national aggregate,Bottom-40,energyAccess,2014,3131533963,4461.00717186334,30.463124384290765,NA
social,energy,national aggregate,Bottom-40,energyAccess,2015,3184625696,4655.56473539207,28.498086630303945,NA
social,energy,national aggregate,Bottom-40,energyAccess,2016,3239351100,4835.955023097456,25.913294827072008,NA
social,energy,national aggregate,Bottom-40,energyAccess,2017,3295224355,5037.397493099811,24.02400524012272,0
social,energy,national aggregate,Bottom-40,energyAccess,2018,3351275676,5234.702054758413,21.944718993926173,NA
social,energy,national aggregate,Bottom-40,energyAccess,2019,3407742141,5364.77105881448,21.203063034017276,NA
social,energy,national aggregate,Bottom-40,energyAccess,2020,3464675412,5076.04284296782,20.392299443807175,NA
social,energy,national aggregate,Bottom-40,energyAccess,2021,3519786549,5287.298647675415,18.35380042748723,NA
social,energy,national aggregate,Bottom-40,energyAccess,2022,3573523686,5529.041654165806,18.44263613667846,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2000,2387356971,2587.7606554050494,80.56109855506398,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2001,2437927116,2661.0209059382028,79.68513460178438,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2002,2489405099,2730.7936384665823,78.83573855602519,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2003,2540940295,2844.688437488286,78.13083910670952,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2004,2592209495,2989.963110425705,77.2561156087232,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2005,2643402509,3137.2179285498087,76.5749437782084,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2006,2694692274,3309.7477306010096,75.71144757783574,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2007,2746141423,3479.3633127672197,74.75022874961746,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2008,2806278080,3547.820843438134,73.915279532668393,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2009,2858729388,3688.079656470388,72.90062834069134,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2010,2912564894,3857.5169589879943,71.68026518876252,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2011,2967131654,4022.3657612354673,70.44502996219256,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2012,3021312604,4115.695271671583,69.1518514097623,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2013,3074452702,4258.611236354349,67.52193041755241,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2014,3127153488,4457.9954043664175,66.03725777632825,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2015,3180141082,4652.530273786089,64.21926954524025,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2016,3234757252,4832.514296563375,62.17660815852466,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2017,3290523408,5034.241052859113,60.16762380346817,0
social,energy,national aggregate,Bottom-40,energyIndoor,2018,3346470129,5231.607967203087,57.72972827015185,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2019,3402832366,5361.898589950597,55.5916694221898,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2020,3459656011,5074.310113385977,53.07085847275584,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2021,3514653157,5285.120537739254,50.983308062522994,NA
social,energy,national aggregate,Bottom-40,energyIndoor,2022,3568273614,5526.971187272155,48.81129649000061,NA
social,energy,national aggregate,Middle-40,energyAccess,2000,2771079507,7692.85018485735,5.189422266619914,NA
social,energy,national aggregate,Middle-40,energyAccess,2001,2795128241,7902.984182376066,4.808814744038784,NA
social,energy,national aggregate,Middle-40,energyAccess,2002,2817982774,8168.321690814426,4.316729624834821,NA
social,energy,national aggregate,Middle-40,energyAccess,2003,2840378133,8528.850379276693,4.167846747889314,NA
social,energy,national aggregate,Middle-40,energyAccess,2004,2863160639,9073.696198278563,3.834661969555,NA
social,energy,national aggregate,Middle-40,energyAccess,2005,2886128730,9583.909852877112,3.922863384475576,NA
social,energy,national aggregate,Middle-40,energyAccess,2006,2908976565,10285.251123919892,3.0803054782602004,NA
social,energy,national aggregate,Middle-40,energyAccess,2007,2931945847,11087.96033204242,2.9779121142137654,NA
social,energy,national aggregate,Middle-40,energyAccess,2008,2955942444,11621.247297116652,2.5067808330438623,NA
social,energy,national aggregate,Middle-40,energyAccess,2009,2981024091,11630.725189742872,2.139607837741565,NA
social,energy,national aggregate,Middle-40,energyAccess,2010,3006436061,12302.342501699068,1.672686333607686,NA
social,energy,national aggregate,Middle-40,energyAccess,2011,3031818549,12869.064810164246,1.469135909920837,NA
social,energy,national aggregate,Middle-40,energyAccess,2012,3058599742,13418.780155524284,1.236360904361845,NA
social,energy,national aggregate,Middle-40,energyAccess,2013,3087056858,13858.936902267154,1.0684028408977184,NA
social,energy,national aggregate,Middle-40,energyAccess,2014,3115874201,14317.047425141602,0.9436555758753968,NA
social,energy,national aggregate,Middle-40,energyAccess,2015,3143671521,14682.35031361053,1.1086198514122856,NA
social,energy,national aggregate,Middle-40,energyAccess,2016,3169140069,15090.746063579065,0.865055804922207,NA
social,energy,national aggregate,Middle-40,energyAccess,2017,3193178974,15681.633581815418,0.7339007424204596,0
social,energy,national aggregate,Middle-40,energyAccess,2018,3214995105,16205.265939374283,0.7063592262918945,NA
social,energy,national aggregate,Middle-40,energyAccess,2019,3233967613,16672.718839130957,0.6355618287387017,NA
social,energy,national aggregate,Middle-40,energyAccess,2020,3249703015,16353.946617090254,0.6902122275318163,NA
social,energy,national aggregate,Middle-40,energyAccess,2021,3261155656,17377.02988724466,0.5016141525444624,NA
social,energy,national aggregate,Middle-40,energyAccess,2022,3270491108,17872.515797620435,0.4474838545257427,NA
social,energy,national aggregate,Middle-40,energyIndoor,2000,2753506384,7643.736734195255,41.257783463922415,NA
social,energy,national aggregate,Middle-40,energyIndoor,2001,2777428265,7853.080983826482,40.51122624419969,NA
social,energy,national aggregate,Middle-40,energyIndoor,2002,2800155972,8117.616174519141,39.52916283604076,NA
social,energy,national aggregate,Middle-40,energyIndoor,2003,2822412946,8474.053290618562,38.49012665158035,NA
social,energy,national aggregate,Middle-40,energyIndoor,2004,2845032963,9014.996811150071,37.36955180260595,NA
social,energy,national aggregate,Middle-40,energyIndoor,2005,2867832479,9518.828080104277,36.30378287591045,NA
social,energy,national aggregate,Middle-40,energyIndoor,2006,2890517296,10217.686191463206,34.94108121692069,NA
social,energy,national aggregate,Middle-40,energyIndoor,2007,2913320027,11019.357387827971,33.54787456129344,NA
social,energy,national aggregate,Middle-40,energyIndoor,2008,2937151548,11551.941203297298,31.783280476067542,NA
social,energy,national aggregate,Middle-40,energyIndoor,2009,2962078030,11564.189976688072,29.99556662950232,NA
social,energy,national aggregate,Middle-40,energyIndoor,2010,2987356000,12234.452991947355,28.29741897684775,NA
social,energy,national aggregate,Middle-40,energyIndoor,2011,3013042231,12838.433976550132,26.41368221469844,NA
social,energy,national aggregate,Middle-40,energyIndoor,2012,3040063191,13361.51909677333,24.49683187802526,NA
social,energy,national aggregate,Middle-40,energyIndoor,2013,3067961619,13818.098341008284,22.582920418356775,NA
social,energy,national aggregate,Middle-40,energyIndoor,2014,3096129954,14290.629131683723,20.6799264700373,NA
social,energy,national aggregate,Middle-40,energyIndoor,2015,3123771093,14658.372661687048,18.971969199216858,NA
social,energy,national aggregate,Middle-40,energyIndoor,2016,3149353279,15068.318032144582,17.195967321152978,NA
